seq,otitle,odate,label,url
"13283","北京 中國電信推5G體驗活動 換機即可享用服務","2019/8/17 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=70d57403b07c49419a1dc43bad0b6f4a"
"13289","北京 大陸首款5G手機開賣 中興產品售價2.2萬元","2019/8/6 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=bfcb12b980f348359e3f53a427d1ffc2"
"13298","北京 陸將發放5G臨時牌照 部分城市建構大規模組網","2019/1/11 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=48cf14fed2274e2289f4e4f5fc826427"
"13302","北京5G基站 已完成5285個","2019/7/19 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=3e431f497c80483686a59c09fdc52653"
"13306","北京中關村攻智能網聯規劃建設自駕示範區","2019/5/20 上午3:17","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=4a801b64dfcc41acad2c0316961f5812"
"13329","北流來襲","2019/4/30 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=0d7d53fa19bd4793b8f5091ca7c52af5"
"13388","南韓  電信一哥攜瑞士龍頭 推全球第一5G漫遊服務","2019/7/17 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=54b5e9720084470287917552cbe713a2"
"13390","南韓 5G服務夯 平均每天萬人申辦","2019/5/13 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=afc5c484be284fd3b90210fbd3dac96e"
"13391","南韓 5G用戶數直逼200萬 成長速度將加快","2019/9/4 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=75d33b3ce1374b28b824d3d82a428e3d"
"13392","南韓 5G申辦掀熱潮 本周有望突破100萬人","2019/6/10 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=21681cd7f2de413084b0c97eece1ecd7"
"13393","南韓 5G網路用戶衝破200萬 SK電信市占42%居冠","2019/8/10 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=6e02652382074761a90192b3204a63f7"
"13396","南韓 三星5G手機4月5日開賣 全球第一支 不提供預購","2019/3/22 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=7a0b045da27e48739ba6da2b80af0d0a"
"13402","南韓 三星攜手SK電信 合作研發8K電視","2019/9/9 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=32e366b583824cfca5355f6fa3c8c6c6"
"13414","南韓 打造技術成熟5G環境 三年要投資260億美元","2019/4/9 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=636d4c110679440ca19f3ea91609ca4b"
"13415","南韓 推出5G服務69天 申辦突破100萬人","2019/6/13 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=e34130c664b9456d82bdf302727e6f5d"
"13418","南韓 樂金5G手機19日開賣 售價1,050美元 比三星便宜","2019/4/1 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=6f38aecd5ded4f7295ce61e5fc256b01"
"13428","南韓 電信龍頭SK攜首爾市府 開發5G地圖 供自駕使用","2019/5/25 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=6a835b09f36245fca834c955cef508b7"
"13429","南韓5G僅比4G快4倍","2019/4/11 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=509a3ddd16a34812987baa53c707906d"
"13430","南韓5G商用服務下月啟動領先全球","2019/2/21 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=27c948fa4ece47a79c166577b09cf04f"
"13447","卡位5G 聯茂Q1獲利稱霸同業","2019/5/4 上午5:30","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=2329d90629ac4d9e927d9cfbd83b7719"
"13448","卡位5G商機 亞電今年擴產","2019/1/23 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=d2d12b6ef49141b09deb6314dc469712"
"13475","印度5G負責人：排除中國供應商參與5G測試","2019/7/2 下午2:58","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=cf2f4890c89f4c8492309b5bd337458f"
"13514","友嘉5G未來工廠 拚明年啟用","2019/3/5 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=3cfde271601049f3a212f4d1a387aea3"
"13515","友嘉集團 訂單目標超前達陣","2019/3/9 上午5:30","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=6ae2a4abd71d4166bf14df561c98f5ca"
"13555","可望擺脫營運谷底區 穩懋全新強攻漲停","2019/3/15 上午11:58","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=16646617283a44688d9daab90a414ea3"
"13557","台5G生態系啟動 網通股悍","2019/7/25 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=47d91ac73f8e48859af61d0790f761fa"
"13631","台廠5Ｇ供應鏈 大串連","2019/7/25 上午5:30","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=8a584bd093144efda41df92fe0708cd0"
"13637","台廠攻伺服器 布局5G、邊緣運算新商機","2019/6/27 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=c5c539b5574647ad8b9884d694c49abb"
"13671","台歐合攻智慧工廠無人機","2019/5/31 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=670e1dc8f0cb4afabe49f874cca49322"
"13674","台灣5G快馬加鞭 中華電拚明年5G直接商用","2019/4/23 下午7:20","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=c2cf35de08e041f8bfee8a60ce03709e"
"13701","台灣之星5G備戰 170億銀彈上膛","2019/4/27 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=f1da0525f5004dad9a607934e8b12a3c"
"13702","台灣之星5G競標不缺席 盼政府顧慮小業者","2019/3/18 下午7:02","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=cf7413c83c72499c9f914f12e8541497"
"13704","台灣之星也要搶入場券","2019/7/26 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=9f10e400754d4c28a04d0e82e9dd52ee"
"13705","台灣之星呼籲 再修正行動寬頻業務草案","2019/6/25 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=f765eb28a9354c3b8f66f4994622cebe"
"13706","台灣之星批NCC向大咖傾斜","2019/6/25 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=28a0fa4672c74b1ea4c516eac4dedac5"
"13709","台灣之星：5G頻譜 勢在必得","2019/4/2 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=9adaf89bd0c341db92c6d4c38946c2ae"
"13725","台灣大 揪團大布局5G","2019/8/4 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=e15553fc83774b949e295b7345585d44"
"13726","台灣大 現金股利配發率113％","2019/5/1 上午5:30","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=e28dc502637147f386f8126ea897417d"
"13735","台灣大拚5G垂直應用 估2021年開花結果","2019/5/16 下午12:24","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=0bb0e43060434d88a71df9fe86ec9c25"
"13736","台灣大拚Q2前 新莊球場建完整5G實驗網","2019/1/26 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=4225e4d52e494bd1a26fe6e8966dec0a"
"13743","台灣大攜諾基亞 真5G實機登場","2019/2/11 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=d0f64e14a0da47ceba34e4f475548fea"
"13745","台灣大新官上任 促銷一波波","2019/4/17 上午3:17","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=dcf5b051eaaa4e5da0a8563ca34b3ea5"
"13747","台灣大林之晨法說處女秀 釋5G合作方向","2019/4/30 下午5:51","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=7f0bd650a50246cdbee5d93514fd6ca5"
"13752","台灣大真5G全台革命先例 符合世界3GPP R15標準設計","2019/1/26 上午5:30","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=5c5b8ec234054b49ac3f6ee1fb589537"
"13753","台灣大秀5G實機 鄭俊卿點產業兩大瓶頸","2019/1/25 下午1:22","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=0dbdf223b5ce4bfda7d33d92a3c3dfc4"
"13758","台灣大要當5G電信的亞馬遜","2019/5/1 上午5:30","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=14e08363922f4624b28f707b10413704"
"13770","台灣大：盼5G三共 要用合理價位競標主流頻段","2019/7/30 下午4:43","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=2e1a4bb2a2134b81a98ab531468b6e22"
"13784","台灣新創打世界盃 5G加速器助陣","2019/5/31 下午3:11","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=9dc4887264584a2f9b98fb78a5ce7a15"
"13795","台灣發展5G 法國議員建議採歐洲模式","2019/5/29 上午10:37","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=2b1295c1ca2749568f17b53f0660ff86"
"13813","台灣衝5G 沈榮津：與歐盟合作智慧工廠無人機","2019/5/30 上午10:39","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=7a3651e6673d4536aa2b5765cdf1f927"
"13849","台積電瑞昱利多 外資卡位","2019/4/14 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=2334e2083371414faadec816efa87165"
"13856","台系概念股 訂單將增溫","2019/6/7 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=a16af3e2539547db98102859131fde8b"
"13886","台郡去年EPS 8.55元 今年拚5G","2019/2/28 上午5:30","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=c4ead583de9c4f3d9c4646b7311a25d0"
"13887","台郡和發廠區動土 投資百億打造5G基地","2019/3/18 下午2:17","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=1bc4ced1c94a4b5ba09a5ba3e3244886"
"13888","台郡回神 Q2淨利倍增","2019/7/31 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=41f5c6e764ff4b53ba838504e737a3d2"
"13891","台郡擲百億 高雄新廠動土","2019/3/19 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=bdd5acc361404a89ba89fe24f02c5fe2"
"13903","台韓5G國家隊 策略聯盟","2019/1/11 上午5:30","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=e1f58e0bbe3b4bdda5370a3faace63c3"
"13922","合勤控攻5G 先蹲馬步","2019/9/6 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=9b532fd6c0dd420da9ce24c27e800191"
"13966","呂芳銘：亞太電今年必競標5G","2019/6/19 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=cf7d98d6d877448d91c7a4959cb5865f"
"14050","啟碁衝刺5G 明年出貨放量","2019/4/27 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=c90d0ed4b4cd4994b90956d5a3b0ab3a"
"14077","四年後市占將過半","2019/7/15 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=b7a380a50bac49c8b84a95a3636910cc"
"14165","垂直場域","2019/8/20 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=2efb2da29062467b9fc729838a504250"
"14166","垂直產業合作 重中之重","2019/5/29 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=19b8f36332794fc18595817cff7f7c32"
"14173","基地台需求升溫 業者卡位","2019/6/25 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=e7bfe2394fa24e19913ed8a0642a5201"
"14222","外資：科技業打強心針","2019/4/19 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=1021d4d529134480904419895aa6cd49"
"14268","大摩：5G追單有三隱憂","2019/7/30 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=d124cb1bdf484312a8e398c73145c7a2"
"14290","大陸5G發牌 電信商準備衝了","2019/6/8 上午5:30","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=47f85f69a45e4c6b9676ad23c1531830"
"14291","大陸5G領先 開放外企參與推展","2019/6/5 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=5c410a1af1c54251ab33f6b368f5dd92"
"14309","大陸無人車 5G遙控趴趴走","2019/4/18 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=3b99059f58b54f30950e3562fe5ef1bf"
"14317","大陸軌道交通 領先全球邁入5G時代","2019/3/15 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=4c0f15d3eb2b477085fa9e31a91b31de"
"14319","大陸進入5G商用元年","2019/6/4 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=f60e4e3948cc461292f00c366b77e30f"
"14327","大陸首條5G智慧生產線 武漢啟動","2019/4/11 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=6d6ebefd92d5424b92b828b8830c76cc"
"14328","大陸首波5G商用 聯發科趕上","2019/8/23 上午5:30","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=9433f47fffdf458daffe8974135a7975"
"14343","天津 中移動成立5G數字化聯盟 2021年末建設相關網路","2019/5/11 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=c9e8b7f8d2ce4b96925776b442911ffc"
"14344","天津 生態城與中移動簽約5G試點 將建12座基地台","2019/2/26 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=929a60c4a8ca49e282d7d4cd8166c57c"
"14376","奮力掃頹勢 台積受惠5G 外資共看3字頭","2019/8/28 上午5:30","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=7b529dfa990341049891378ad03af98e"
"14401","威瑞森5G搶上路 實測漏氣","2019/4/7 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=80feabd02ac04076892b07895692e6bd"
"14402","威瑞森5G費率計畫 喊卡","2019/4/27 上午5:30","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=f3503d7f0ea04e348ad066764104d9b9"
"14403","威瑞森、史普林特 推5G手機","2019/5/18 上午5:30","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=deb8ab605aa743cf99f2eb8ddcf2df13"
"14416","子公司瞄準新應用 多路進擊","2019/9/4 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=a4f7878f5aca4b06bc853eff4633cd77"
"14522","安馳攻5G 今年營運添柴火","2019/4/13 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=97fe66a49e64459fbd68c23bf9bc02e7"
"14672","宏達電 要當VR界的Netflix","2019/1/9 上午5:30","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=cd04ef903b2147b0bc3455a02ebeee98"
"14675","宏達電+27% 將推新機","2019/6/7 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=23b963f295604b09913db6e2a2648803"
"14679","宏達電-37% 出貨量下滑","2019/3/7 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=50c4c510ca844ee2be4993cbee069ef8"
"14703","宏達電VR大秀 三亮點","2019/5/2 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=7d0002f8240141299040b0eb6eaaf52d"
"14714","宏達電VR要與5G共舞","2019/2/27 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=a6c184c555784bfc87d324e14cd542d3"
"14716","宏達電中階新機助攻 6月營收月增逾93%","2019/7/5 下午4:13","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=3eb1971d329e4cb5a2ece2167ae47f86"
"14729","宏達電去年12月營收年減逾66% 全年年減逾61%","2019/1/4 下午3:36","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=91d5a9181ab142d1bb7ed57f3c26d1f4"
"14730","宏達電去年EPS 14.72元","2019/3/16 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=a0e4d8e856524589b4742637b91cf54e"
"14735","宏達電大啖5G商機 Hub產品美澳開賣","2019/5/24 上午8:56","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=daabed6d5a5c40a0b96dc5471d95b7de"
"14740","宏達電快速填息  毛利率連6季成長","2019/8/19 上午11:40","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=aaa94112ef21403bbadbed6c51cf60c7"
"14747","宏達電推新VR一體機 5G助陣VR巨量內容源","2019/3/26 下午2:56","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=64a625f405ca40d4bcf9fa0bc5c579ce"
"14748","宏達電揪海內外大咖  打造5G和VR生態鏈","2019/4/30 下午6:09","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=4a88c309eb524311a65f5e25c858953b"
"14763","宏達電攜高通 建XR生態系","2019/3/28 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=f1fe4f501d2b4553bf1779b57c182d7f"
"14765","宏達電攻中階市場 U19雙新機登場","2019/6/11 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=05b55308133a4f8d87931db50d69b222"
"14767","宏達電攻歐洲5G市場 調派業務大將掌兵符","2019/2/20 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=271e4638e67045f98dfc0c15e73504dc"
"14772","宏達電新機 強打AI拍照","2019/6/12 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=7960bd58e76d48f895bf25a2c23f5693"
"14777","宏達電每股淨損2.71元","2019/8/13 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=79d7dbb6db7445d2ae46e099b400c0ca"
"14778","宏達電毛利率 朝正面發展","2019/1/11 上午5:30","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=553de68e68b94a4182983216fe126d62"
"14788","宏達電看好XR商機  培植新創4地秀實力","2019/5/8 下午5:09","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=0041c644e8a645b48013206352e48904"
"14791","宏達電聯手高通 加速XR一體機發展","2019/3/27 上午9:10","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=23fbf33bca4048a9a29e8ddb3f650dc6"
"14792","宏達電股東會 小股東砲火猛","2019/6/21 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=075a7ab53a7141f8aaec093e84ec35bf"
"14795","宏達電轉型 搶賺軟服務財","2019/1/11 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=866e6bd6d9694060b04c97e67f5e7d2f"
"14796","宏達電轉型 王雪紅：平台內容可走很久的路","2019/1/10 上午7:18","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=90a041ba0fb14e3aa30baa961eaa33bc"
"14797","宏達電轉型生態系統企業","2019/6/4 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=3ace706999f64becae0262513cb38b8b"
"14800","宏達電雙機攻中階 5G手機明年登場","2019/6/11 下午2:22","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=2a3f4678f44b4d2cae76226c3a98fa55"
"14850","寧波海關「5G時代」 AR幫忙監管","2019/5/20 上午3:17","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=185d283a77f04681863d860ff153dd9b"
"14895","對手乘機瓜分地盤","2019/5/31 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=82fb12a731c14c7291f316c485f1086d"
"14915","小米5G新機 超殺價搶市","2019/2/25 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=bf942d75960b4d8cbc0906cc7e3d9639"
"14925","小米供應鏈出貨看旺","2019/3/21 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=0164b783edea40698c0fde36cebd5449"
"14930","小米半年報 每天賺逾1億","2019/8/21 上午0:00","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=98d29075fe1b463f9fc6308230e99d67"
"15075","川普：5G競賽 美國一定要贏","2019/4/14 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=3e8304b1c8444e12bd39bb38336e83f1"
"15093","工信部：5G產業鏈 達商用水準","2019/4/24 上午5:30","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=33b87b72a1e14effbad7ebe79d9b953a"
"15114","工業電腦廠 搶5G商機","2019/1/1 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=fc4a71ec2afd44c38f7420ea02d48936"
"15166","工總：全面提升數位競爭力","2019/6/2 上午5:30","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=6c5abcea907f4468ad3470a41fb34502"
"15174","市況冷 軟板廠找新藍海","2019/2/4 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=991f781de08d4545abef0fe7b4672b45"
"15176","布局5G 我轉向與歐盟合作","2019/5/31 上午5:30","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=bbdd9785f41549cdb29e5205b2a01014"
"15237","廣州(廣東) 首輛5G巴士亮相 視頻監控保障安全","2019/4/5 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=2f87a5254d2c4dd9a9d360de786ab5bc"
"15238","廣州公交業首見5G戰略","2019/3/18 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=8d278e9a75654cb4ac0c537c9bfee89f"
"15253","廣東實驗中學 打造5G課堂","2019/4/2 上午3:16","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=f0bee6a1c3c942e097e194c4e9be6567"
"15262","廣達5G打入日本 樂天埋單","2019/5/28 上午5:30","3","http://ieknet.iek.org.tw/ieknews/news_detail.aspx?actiontype=ieknews&indu_idno=3&nsl_id=cf9bffb04bef42d996d94020f9f57dbd"
